PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo,,,
Euan Harvey,Damon,Laura,JI1-12,292,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,293,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,294,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,295,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,296,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,297,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,298,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,299,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,300,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,301,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,302,JarvisIsland,18,30.4402,3,,,
Euan Harvey,Damon,Laura,JI1-12,303,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,304,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,305,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,306,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,307,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,308,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,309,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,310,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,311,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,312,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,313,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,314,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,315,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,316,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,317,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,318,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,319,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,320,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,321,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,322,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,323,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,324,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,325,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,326,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,327,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,328,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,329,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,330,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,331,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,332,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,333,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,334,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,335,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,336,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,337,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,338,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,339,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,340,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,341,JarvisIsland,18,30.4402,2,,,
Euan Harvey,Damon,Laura,JI1-12,342,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,343,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,344,JarvisIsland,18,30.4402,1,,,
Euan Harvey,Damon,Laura,JI1-12,345,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,346,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,347,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,348,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,349,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,350,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,351,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,352,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,353,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,354,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,355,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,356,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,357,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,358,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,359,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Damon,Laura,JI1-12,360,JarvisIsland,18,30.4402,0,,,
Euan Harvey,Laura,Jordan,JI1-10,1,JarvisIsland,0,0,0,,,
Euan Harvey,Laura,Jordan,JI1-10,2,JarvisIsland,0,0,0,,,
Euan Harvey,Laura,Jordan,JI1-10,3,JarvisIsland,1,0.3259,1,,,
Euan Harvey,Laura,Jordan,JI1-10,4,JarvisIsland,1,0.3259,0,,,
Euan Harvey,Laura,Jordan,JI1-10,5,JarvisIsland,1,0.3259,0,,,
Euan Harvey,Laura,Jordan,JI1-10,6,JarvisIsland,1,0.3259,0,,,
Euan Harvey,Laura,Jordan,JI1-10,7,JarvisIsland,1,0.3259,1,,,
Euan Harvey,Laura,Jordan,JI1-10,8,JarvisIsland,2,1.0961,2,,,
Euan Harvey,Laura,Jordan,JI1-10,9,JarvisIsland,3,1.1278,2,,,
Euan Harvey,Laura,Jordan,JI1-10,10,JarvisIsland,4,1.4837,4,,,
Euan Harvey,Laura,Jordan,JI1-10,11,JarvisIsland,5,1.4843,5,,,
Euan Harvey,Laura,Jordan,JI1-10,12,JarvisIsland,6,1.5054,3,,,
Euan Harvey,Laura,Jordan,JI1-10,13,JarvisIsland,7,1.506,5,,,
Euan Harvey,Laura,Jordan,JI1-10,14,JarvisIsland,8,1.5065,3,,,
Euan Harvey,Laura,Jordan,JI1-10,15,JarvisIsland,8,1.5065,6,,,
Euan Harvey,Laura,Jordan,JI1-10,16,JarvisIsland,8,1.5065,5,,,
Euan Harvey,Laura,Jordan,JI1-10,17,JarvisIsland,8,1.5065,4,,,
Euan Harvey,Laura,Jordan,JI1-10,18,JarvisIsland,8,1.5065,7,,,
Euan Harvey,Laura,Jordan,JI1-10,19,JarvisIsland,8,1.5065,5,,,
Euan Harvey,Laura,Jordan,JI1-10,20,JarvisIsland,8,1.5065,6,,,
Euan Harvey,Laura,Jordan,JI1-10,21,JarvisIsland,9,3.4223,6,,,
Euan Harvey,Laura,Jordan,JI1-10,22,JarvisIsland,9,3.4223,7,,,
Euan Harvey,Laura,Jordan,JI1-10,23,JarvisIsland,9,3.4223,7,,,
Euan Harvey,Laura,Jordan,JI1-10,24,JarvisIsland,9,3.4223,7,,,
Euan Harvey,Laura,Jordan,JI1-10,25,JarvisIsland,9,3.4223,6,,,
Euan Harvey,Laura,Jordan,JI1-10,26,JarvisIsland,9,3.4223,3,,,
Euan Harvey,Laura,Jordan,JI1-10,27,JarvisIsland,9,3.4223,10,,,
Euan Harvey,Laura,Jordan,JI1-10,28,JarvisIsland,9,3.4223,4,,,
Euan Harvey,Laura,Jordan,JI1-10,29,JarvisIsland,10,4.6608,7,,,
Euan Harvey,Laura,Jordan,JI1-10,30,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,31,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,32,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,33,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,34,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,35,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,36,JarvisIsland,11,4.661,9,,,
Euan Harvey,Laura,Jordan,JI1-10,37,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,38,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,39,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,40,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,41,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,42,JarvisIsland,11,4.661,4,,,
Euan Harvey,Laura,Jordan,JI1-10,43,JarvisIsland,11,4.661,9,,,
Euan Harvey,Laura,Jordan,JI1-10,44,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,45,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,46,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,47,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,48,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,49,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,50,JarvisIsland,11,4.661,8,,,
Euan Harvey,Laura,Jordan,JI1-10,51,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,52,JarvisIsland,11,4.661,10,,,
Euan Harvey,Laura,Jordan,JI1-10,53,JarvisIsland,11,4.661,9,,,
Euan Harvey,Laura,Jordan,JI1-10,54,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,55,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,56,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,57,JarvisIsland,11,4.661,4,,,
Euan Harvey,Laura,Jordan,JI1-10,58,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,59,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,60,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,61,JarvisIsland,11,4.661,4,,,
Euan Harvey,Laura,Jordan,JI1-10,62,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,63,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,64,JarvisIsland,11,4.661,10,,,
Euan Harvey,Laura,Jordan,JI1-10,65,JarvisIsland,11,4.661,5,,,
Euan Harvey,Laura,Jordan,JI1-10,66,JarvisIsland,11,4.661,2,,,
Euan Harvey,Laura,Jordan,JI1-10,67,JarvisIsland,11,4.661,3,,,
Euan Harvey,Laura,Jordan,JI1-10,68,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,69,JarvisIsland,11,4.661,3,,,
Euan Harvey,Laura,Jordan,JI1-10,70,JarvisIsland,11,4.661,2,,,
Euan Harvey,Laura,Jordan,JI1-10,71,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,72,JarvisIsland,11,4.661,4,,,
Euan Harvey,Laura,Jordan,JI1-10,73,JarvisIsland,11,4.661,4,,,
Euan Harvey,Laura,Jordan,JI1-10,74,JarvisIsland,11,4.661,6,,,
Euan Harvey,Laura,Jordan,JI1-10,75,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,76,JarvisIsland,11,4.661,9,,,
Euan Harvey,Laura,Jordan,JI1-10,77,JarvisIsland,11,4.661,7,,,
Euan Harvey,Laura,Jordan,JI1-10,78,JarvisIsland,12,12.9107,6,,,
Euan Harvey,Laura,Jordan,JI1-10,79,JarvisIsland,12,12.9107,7,,,
Euan Harvey,Laura,Jordan,JI1-10,80,JarvisIsland,12,12.9107,8,,,
Euan Harvey,Laura,Jordan,JI1-10,81,JarvisIsland,12,12.9107,3,,,
Euan Harvey,Laura,Jordan,JI1-10,82,JarvisIsland,12,12.9107,4,,,
Euan Harvey,Laura,Jordan,JI1-10,83,JarvisIsland,12,12.9107,5,,,
Euan Harvey,Laura,Jordan,JI1-10,84,JarvisIsland,12,12.9107,8,,,
Euan Harvey,Laura,Jordan,JI1-10,85,JarvisIsland,12,12.9107,5,,,
Euan Harvey,Laura,Jordan,JI1-10,86,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,87,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,88,JarvisIsland,13,14.2431,8,,,
Euan Harvey,Laura,Jordan,JI1-10,89,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,90,JarvisIsland,13,14.2431,7,,,
Euan Harvey,Laura,Jordan,JI1-10,91,JarvisIsland,13,14.2431,7,,,
Euan Harvey,Laura,Jordan,JI1-10,92,JarvisIsland,13,14.2431,10,,,
Euan Harvey,Laura,Jordan,JI1-10,93,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,94,JarvisIsland,13,14.2431,7,,,
Euan Harvey,Laura,Jordan,JI1-10,95,JarvisIsland,13,14.2431,7,,,
Euan Harvey,Laura,Jordan,JI1-10,96,JarvisIsland,13,14.2431,12,,,
Euan Harvey,Laura,Jordan,JI1-10,97,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,98,JarvisIsland,13,14.2431,8,,,
Euan Harvey,Laura,Jordan,JI1-10,99,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,100,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,101,JarvisIsland,13,14.2431,8,,,
Euan Harvey,Laura,Jordan,JI1-10,102,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,103,JarvisIsland,13,14.2431,6,,,
Euan Harvey,Laura,Jordan,JI1-10,104,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,105,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,106,JarvisIsland,13,14.2431,3,,,
Euan Harvey,Laura,Jordan,JI1-10,107,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,108,JarvisIsland,13,14.2431,2,,,
Euan Harvey,Laura,Jordan,JI1-10,109,JarvisIsland,13,14.2431,5,,,
Euan Harvey,Laura,Jordan,JI1-10,110,JarvisIsland,13,14.2431,8,,,
Euan Harvey,Laura,Jordan,JI1-10,111,JarvisIsland,13,14.2431,13,,,
Euan Harvey,Laura,Jordan,JI1-10,112,JarvisIsland,13,14.2431,10,,,
Euan Harvey,Laura,Jordan,JI1-10,113,JarvisIsland,14,18.553,7,,,
Euan Harvey,Laura,Jordan,JI1-10,114,JarvisIsland,15,18.5569,6,,,
Euan Harvey,Laura,Jordan,JI1-10,115,JarvisIsland,15,18.5569,4,,,
Euan Harvey,Laura,Jordan,JI1-10,116,JarvisIsland,15,18.5569,8,,,
Euan Harvey,Laura,Jordan,JI1-10,117,JarvisIsland,15,18.5569,6,,,
Euan Harvey,Laura,Jordan,JI1-10,118,JarvisIsland,15,18.5569,9,,,
Euan Harvey,Laura,Jordan,JI1-10,119,JarvisIsland,15,18.5569,6,,,
Euan Harvey,Laura,Jordan,JI1-10,120,JarvisIsland,15,18.5569,6,,,
Euan Harvey,Laura,Jordan,JI1-10,121,JarvisIsland,15,18.5569,12,,,
Euan Harvey,Laura,Jordan,JI1-10,122,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,123,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,124,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,125,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,126,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,127,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,128,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,129,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,130,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,131,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,132,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,133,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,134,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,135,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,136,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,137,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,138,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,139,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,140,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,141,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,142,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,143,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,144,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,145,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,146,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,147,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,148,JarvisIsland,16,20.1907,2,,,
Euan Harvey,Laura,Jordan,JI1-10,149,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,150,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,151,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,152,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,153,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,154,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,155,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,156,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,157,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,158,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,159,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,160,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,161,JarvisIsland,16,20.1907,14,,,
Euan Harvey,Laura,Jordan,JI1-10,162,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,163,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,164,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,165,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,166,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,167,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,168,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,169,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,170,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,171,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,172,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,173,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,174,JarvisIsland,16,20.1907,5,,,
Euan Harvey,Laura,Jordan,JI1-10,175,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,176,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,177,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,178,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,179,JarvisIsland,16,20.1907,5,,,
Euan Harvey,Laura,Jordan,JI1-10,180,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,181,JarvisIsland,16,20.1907,4,,,
Euan Harvey,Laura,Jordan,JI1-10,182,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,183,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,184,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,185,JarvisIsland,16,20.1907,3,,,
Euan Harvey,Laura,Jordan,JI1-10,186,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,187,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,188,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,189,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,190,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,191,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,192,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,193,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,194,JarvisIsland,16,20.1907,3,,,
Euan Harvey,Laura,Jordan,JI1-10,195,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,196,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,197,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,198,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,199,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,200,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,201,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,202,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,203,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,204,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,205,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,206,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,207,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,208,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,209,JarvisIsland,16,20.1907,10,,,
Euan Harvey,Laura,Jordan,JI1-10,210,JarvisIsland,16,20.1907,8,,,
Euan Harvey,Laura,Jordan,JI1-10,211,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,212,JarvisIsland,16,20.1907,11,,,
Euan Harvey,Laura,Jordan,JI1-10,213,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,214,JarvisIsland,16,20.1907,6,,,
Euan Harvey,Laura,Jordan,JI1-10,215,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,216,JarvisIsland,16,20.1907,9,,,
Euan Harvey,Laura,Jordan,JI1-10,217,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,218,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,219,JarvisIsland,16,20.1907,13,,,
Euan Harvey,Laura,Jordan,JI1-10,220,JarvisIsland,16,20.1907,12,,,
Euan Harvey,Laura,Jordan,JI1-10,221,JarvisIsland,16,20.1907,7,,,
Euan Harvey,Laura,Jordan,JI1-10,222,JarvisIsland,17,36.7957,5,,,
Euan Harvey,Laura,Jordan,JI1-10,223,JarvisIsland,17,36.7957,4,,,
Euan Harvey,Laura,Jordan,JI1-10,224,JarvisIsland,17,36.7957,9,,,
Euan Harvey,Laura,Jordan,JI1-10,225,JarvisIsland,17,36.7957,7,,,
Euan Harvey,Laura,Jordan,JI1-10,226,JarvisIsland,17,36.7957,6,,,
Euan Harvey,Laura,Jordan,JI1-10,227,JarvisIsland,17,36.7957,8,,,
Euan Harvey,Laura,Jordan,JI1-10,228,JarvisIsland,17,36.7957,11,,,
Euan Harvey,Laura,Jordan,JI1-10,229,JarvisIsland,17,36.7957,9,,,
Euan Harvey,Laura,Jordan,JI1-10,230,JarvisIsland,17,36.7957,8,,,
Euan Harvey,Laura,Jordan,JI1-10,231,JarvisIsland,17,36.7957,7,,,
Euan Harvey,Laura,Jordan,JI1-10,232,JarvisIsland,17,36.7957,7,,,
Euan Harvey,Laura,Jordan,JI1-10,233,JarvisIsland,17,36.7957,11,,,
Euan Harvey,Laura,Jordan,JI1-10,234,JarvisIsland,17,36.7957,9,,,
Euan Harvey,Laura,Jordan,JI1-10,235,JarvisIsland,17,36.7957,8,,,
Euan Harvey,Laura,Jordan,JI1-10,236,JarvisIsland,17,36.7957,5,,,
Euan Harvey,Laura,Jordan,JI1-10,237,JarvisIsland,17,36.7957,7,,,
Euan Harvey,Laura,Jordan,JI1-10,238,JarvisIsland,17,36.7957,11,,,
Euan Harvey,Laura,Jordan,JI1-10,239,JarvisIsland,17,36.7957,9,,,
Euan Harvey,Laura,Jordan,JI1-10,240,JarvisIsland,17,36.7957,8,,,
Euan Harvey,Laura,Jordan,JI1-10,241,JarvisIsland,17,36.7957,6,,,
Euan Harvey,Laura,Jordan,JI1-10,242,JarvisIsland,17,36.7957,9,,,
Euan Harvey,Laura,Jordan,JI1-10,243,JarvisIsland,17,36.7957,6,,,
