PI,BruvID,Location,MaxN Reader,MeanCount Reader,FrameNumber,MaxN,TimeToMaxN,MeanCountVideo
Demian Chapman,CSCS_015,Colombia,Gina,Gina,13,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,14,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,15,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,16,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,17,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,18,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,19,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,20,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,21,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,22,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,23,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,24,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,25,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,26,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,27,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,28,0,0,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,29,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,30,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,31,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,32,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,33,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,34,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,35,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,36,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,37,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,38,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,39,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,40,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,41,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,42,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,43,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,44,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,45,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,46,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,47,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,48,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,49,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,50,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,51,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,52,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,53,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,54,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,55,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,56,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,57,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,58,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,59,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,60,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,61,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,62,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,63,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,64,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,65,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,66,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,67,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,68,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,69,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,70,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,71,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,72,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,73,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,74,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,75,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,76,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,77,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,78,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,79,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,80,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,81,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,82,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,83,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,84,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,85,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,86,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,87,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,88,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,89,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,90,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,91,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,92,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,93,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,94,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,95,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,96,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,97,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,98,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,99,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,100,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,101,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,102,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,103,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,104,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,105,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,106,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,107,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,108,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,109,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,110,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,111,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,112,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,113,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,114,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,115,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,116,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,117,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,118,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,119,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,120,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,121,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,122,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,123,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,124,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,125,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,126,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,127,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,128,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,129,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,130,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,131,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,132,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,133,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,134,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,135,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,136,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,137,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,138,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,139,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,140,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,141,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,142,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,143,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,144,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,145,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,146,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,147,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,148,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,149,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,150,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,151,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,152,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,153,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,154,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,155,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,156,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,157,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,158,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,159,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,160,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,161,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,162,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,163,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,164,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,165,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,166,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,167,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,168,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,169,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,170,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,171,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,172,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,173,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,174,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,175,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,176,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,177,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,178,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,179,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,180,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,181,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,182,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,183,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,184,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,185,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,186,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,187,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,188,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,189,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,190,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,191,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,192,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,193,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,194,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,195,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,196,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,197,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,198,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,199,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,200,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,201,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,202,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,203,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,204,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,205,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,206,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,207,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,208,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,209,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,210,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,211,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,212,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,213,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,214,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,215,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,216,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,217,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,218,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,219,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,220,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,221,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,222,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,223,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,224,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,225,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,226,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,227,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,228,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,229,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,230,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,231,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,232,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,233,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,234,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,235,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,236,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,237,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,238,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,239,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,240,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,241,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,242,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,243,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,244,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,245,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,246,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,247,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,248,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,249,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,250,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,251,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,252,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,253,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,254,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,255,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,256,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,257,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,258,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,259,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,260,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,261,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,262,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,263,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,264,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,265,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,266,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,267,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,268,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,269,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,270,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,271,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,272,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,273,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,274,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,275,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,276,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,277,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,278,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,279,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,280,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,281,1,4.83,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,282,1,4.83,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,283,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,284,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,285,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,286,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,287,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,288,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,289,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,290,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,291,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,292,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,293,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,294,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,295,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,296,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,297,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,298,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,299,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,300,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,301,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,302,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,303,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,304,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,305,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,306,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,307,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,308,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,309,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,310,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,311,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,312,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,313,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,314,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,315,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,316,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,317,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,318,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,319,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,320,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,321,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,322,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,323,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,324,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,325,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,326,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,327,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,328,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,329,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,330,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,331,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,332,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,333,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,334,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,335,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,336,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,337,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,338,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,339,2,47.17,2
Demian Chapman,CSCS_015,Colombia,Gina,Gina,340,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,341,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,342,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,343,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,344,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,345,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,346,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,347,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,348,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,349,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,350,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,351,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,352,2,47.17,1
Demian Chapman,CSCS_015,Colombia,Gina,Gina,353,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,354,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,355,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,356,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,357,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,358,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,359,2,47.17,0
Demian Chapman,CSCS_015,Colombia,Gina,Gina,360,2,47.17,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,1,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,2,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,3,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,4,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,5,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,6,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,7,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,8,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,9,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,10,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,11,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,12,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,13,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,14,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,15,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,16,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,17,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,18,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,19,0,0,0
Demian Chapman,CSCS_034,Colombia,Gina,Gina,20,0,0,0
